date,subject,body,label,from
2023-10-26 20:21:43.851925952,Unusual activity detected,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1763@suspicious-domain.com
2023-10-28 16:12:29.174587264,Action required: Update payment information,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1764@suspicious-domain.com
2023-10-30 12:03:14.497248608,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1765@suspicious-domain.com
2023-11-01 07:53:59.819909952,Action required: Update payment information,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1766@suspicious-domain.com
2023-11-03 03:44:45.142571264,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1767@suspicious-domain.com
2023-11-04 23:35:30.465232608,Urgent: Verify your account,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1768@suspicious-domain.com
2023-11-06 19:26:15.787893920,Reset your password now,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1769@suspicious-domain.com
2023-11-08 15:17:01.110555264,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1770@suspicious-domain.com
2023-11-10 11:07:46.433216608,Your package is waiting,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1771@suspicious-domain.com
2023-11-12 06:58:31.755877920,Important security alert,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1772@suspicious-domain.com
2023-11-14 02:49:17.078539264,Your account has been compromised,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1773@suspicious-domain.com
2023-11-15 22:40:02.401200576,Your account has been compromised,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1774@suspicious-domain.com
2023-11-17 18:30:47.723861920,Unusual activity detected,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1775@suspicious-domain.com
2023-11-19 14:21:33.046523232,Action required: Update payment information,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1776@suspicious-domain.com
2023-11-21 10:12:18.369184576,Important security alert,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1777@suspicious-domain.com
2023-11-23 06:03:03.691845920,Click here to claim your prize,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1778@suspicious-domain.com
2023-11-25 01:53:49.014507232,Urgent: Verify your account,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1779@suspicious-domain.com
2023-11-26 21:44:34.337168576,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1780@suspicious-domain.com
2023-11-28 17:35:19.659829888,Confirm your identity immediately,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1781@suspicious-domain.com
2023-11-30 13:26:04.982491232,Your package is waiting,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1782@suspicious-domain.com
2023-12-02 09:16:50.305152576,Action required: Update payment information,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1783@suspicious-domain.com
2023-12-04 05:07:35.627813888,Action required: Update payment information,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1784@suspicious-domain.com
2023-12-06 00:58:20.950475232,Action required: Update payment information,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1785@suspicious-domain.com
2023-12-07 20:49:06.273136544,Urgent: Verify your account,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1786@suspicious-domain.com
2023-12-09 16:39:51.595797888,Urgent: Verify your account,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1787@suspicious-domain.com
2023-12-11 12:30:36.918459200,Confirm your identity immediately,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1788@suspicious-domain.com
2023-12-13 08:21:22.241120544,Click here to claim your prize,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1789@suspicious-domain.com
2023-12-15 04:12:07.563781888,Important security alert,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1790@suspicious-domain.com
2023-12-17 00:02:52.886443200,Action required: Update payment information,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1791@suspicious-domain.com
2023-12-18 19:53:38.209104544,Your account has been compromised,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1792@suspicious-domain.com
2023-12-20 15:44:23.531765856,Reset your password now,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1793@suspicious-domain.com
2023-12-22 11:35:08.854427200,Your account has been compromised,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1794@suspicious-domain.com
2023-12-24 07:25:54.177088512,Unusual activity detected,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1795@suspicious-domain.com
2023-12-26 03:16:39.499749856,Your account has been compromised,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1796@suspicious-domain.com
2023-12-27 23:07:24.822411200,Unusual activity detected,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1797@suspicious-domain.com
2023-12-29 18:58:10.145072512,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1798@suspicious-domain.com
2023-12-31 14:48:55.467733856,Reset your password now,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1799@suspicious-domain.com
2024-01-02 10:39:40.790395168,Your account has been compromised,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1800@suspicious-domain.com
2024-01-04 06:30:26.113056512,Congratulations! You've won,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1801@suspicious-domain.com
2024-01-06 02:21:11.435717856,Your package is waiting,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1802@suspicious-domain.com
2024-01-07 22:11:56.758379168,Important security alert,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1803@suspicious-domain.com
2024-01-09 18:02:42.081040512,Congratulations! You've won,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1804@suspicious-domain.com
2024-01-11 13:53:27.403701824,Important security alert,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1805@suspicious-domain.com
2024-01-13 09:44:12.726363168,Your account has been compromised,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1806@suspicious-domain.com
2024-01-15 05:34:58.049024480,Click here to claim your prize,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1807@suspicious-domain.com
2024-01-17 01:25:43.371685824,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1808@suspicious-domain.com
2024-01-18 21:16:28.694347168,Reset your password now,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1809@suspicious-domain.com
2024-01-20 17:07:14.017008480,Your account has been compromised,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1810@suspicious-domain.com
2024-01-22 12:57:59.339669824,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1811@suspicious-domain.com
2024-01-24 08:48:44.662331136,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1812@suspicious-domain.com
2024-01-26 04:39:29.984992480,Congratulations! You've won,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1813@suspicious-domain.com
2024-01-28 00:30:15.307653824,Reset your password now,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1814@suspicious-domain.com
2024-01-29 20:21:00.630315136,Your package is waiting,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1815@suspicious-domain.com
2024-01-31 16:11:45.952976480,Action required: Update payment information,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1816@suspicious-domain.com
2024-02-02 12:02:31.275637792,Your package is waiting,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1817@suspicious-domain.com
2024-02-04 07:53:16.598299136,Your account has been compromised,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1818@suspicious-domain.com
2024-02-06 03:44:01.920960448,Urgent: Verify your account,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1819@suspicious-domain.com
2024-02-07 23:34:47.243621792,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1820@suspicious-domain.com
2024-02-09 19:25:32.566283136,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1821@suspicious-domain.com
2024-02-11 15:16:17.888944448,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1822@suspicious-domain.com
2024-02-13 11:07:03.211605792,Click here to claim your prize,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1823@suspicious-domain.com
2024-02-15 06:57:48.534267104,Your account has been compromised,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1824@suspicious-domain.com
2024-02-17 02:48:33.856928448,Your account has been compromised,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1825@suspicious-domain.com
2024-02-18 22:39:19.179589792,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1826@suspicious-domain.com
2024-02-20 18:30:04.502251136,Click here to claim your prize,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1827@suspicious-domain.com
2024-02-22 14:20:49.824912448,Reset your password now,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1828@suspicious-domain.com
2024-02-24 10:11:35.147573760,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1829@suspicious-domain.com
2024-02-26 06:02:20.470235072,Urgent: Verify your account,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1830@suspicious-domain.com
2024-02-28 01:53:05.792896448,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1831@suspicious-domain.com
2024-02-29 21:43:51.115557760,Unusual activity detected,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1832@suspicious-domain.com
2024-03-02 17:34:36.438219072,Important security alert,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1833@suspicious-domain.com
2024-03-04 13:25:21.760880448,Urgent: Verify your account,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1834@suspicious-domain.com
2024-03-06 09:16:07.083541760,Urgent: Verify your account,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1835@suspicious-domain.com
2024-03-08 05:06:52.406203072,Confirm your identity immediately,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1836@suspicious-domain.com
2024-03-10 00:57:37.728864384,Action required: Update payment information,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1837@suspicious-domain.com
2024-03-11 20:48:23.051525760,Action required: Update payment information,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1838@suspicious-domain.com
2024-03-13 16:39:08.374187072,Unusual activity detected,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1839@suspicious-domain.com
2024-03-15 12:29:53.696848384,Click here to claim your prize,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1840@suspicious-domain.com
2024-03-17 08:20:39.019509760,Your account has been compromised,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1841@suspicious-domain.com
2024-03-19 04:11:24.342171072,Your account has been compromised,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1842@suspicious-domain.com
2024-03-21 00:02:09.664832384,Your package is waiting,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1843@suspicious-domain.com
2024-03-22 19:52:54.987493760,Unusual activity detected,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1844@suspicious-domain.com
2024-03-24 15:43:40.310155072,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1845@suspicious-domain.com
2024-03-26 11:34:25.632816384,Unusual activity detected,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1846@suspicious-domain.com
2024-03-28 07:25:10.955477696,Unusual activity detected,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1847@suspicious-domain.com
2024-03-30 03:15:56.278139072,Unusual activity detected,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1848@suspicious-domain.com
2024-03-31 23:06:41.600800384,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1849@suspicious-domain.com
2024-04-02 18:57:26.923461696,Unusual activity detected,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1850@suspicious-domain.com
2024-04-04 14:48:12.246123072,Important security alert,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1851@suspicious-domain.com
2024-04-06 10:38:57.568784384,Your account has been compromised,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1852@suspicious-domain.com
2024-04-08 06:29:42.891445696,Your package is waiting,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1853@suspicious-domain.com
2024-04-10 02:20:28.214107008,Important security alert,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1854@suspicious-domain.com
2024-04-11 22:11:13.536768384,Your package is waiting,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1855@suspicious-domain.com
2024-04-13 18:01:58.859429696,Confirm your identity immediately,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1856@suspicious-domain.com
2024-04-15 13:52:44.182091008,Your package is waiting,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1857@suspicious-domain.com
2024-04-17 09:43:29.504752384,Your account has been compromised,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1858@suspicious-domain.com
2024-04-19 05:34:14.827413696,Your account has been compromised,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1859@suspicious-domain.com
2024-04-21 01:25:00.150075008,Unusual activity detected,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1860@suspicious-domain.com
2024-04-22 21:15:45.472736320,Congratulations! You've won,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1861@suspicious-domain.com
2024-04-24 17:06:30.795397696,Confirm your identity immediately,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1862@suspicious-domain.com
2024-04-26 12:57:16.118059008,Urgent: Verify your account,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1863@suspicious-domain.com
2024-04-28 08:48:01.440720320,Reset your password now,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1864@suspicious-domain.com
2024-04-30 04:38:46.763381696,Your package is waiting,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1865@suspicious-domain.com
2024-05-02 00:29:32.086043008,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1866@suspicious-domain.com
2024-05-03 20:20:17.408704320,Unusual activity detected,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1867@suspicious-domain.com
2024-05-05 16:11:02.731365696,Action required: Update payment information,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1868@suspicious-domain.com
2024-05-07 12:01:48.054027008,Urgent: Verify your account,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1869@suspicious-domain.com
2024-05-09 07:52:33.376688320,Click here to claim your prize,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1870@suspicious-domain.com
2024-05-11 03:43:18.699349632,Congratulations! You've won,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1871@suspicious-domain.com
2024-05-12 23:34:04.022011008,Action required: Update payment information,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1872@suspicious-domain.com
2024-05-14 19:24:49.344672320,Confirm your identity immediately,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1873@suspicious-domain.com
2024-05-16 15:15:34.667333632,Unusual activity detected,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1874@suspicious-domain.com
2024-05-18 11:06:19.989995008,Urgent: Verify your account,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1875@suspicious-domain.com
2024-05-20 06:57:05.312656320,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1876@suspicious-domain.com
2024-05-22 02:47:50.635317632,Urgent: Verify your account,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1877@suspicious-domain.com
2024-05-23 22:38:35.957978944,Confirm your identity immediately,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1878@suspicious-domain.com
2024-05-25 18:29:21.280640320,Your package is waiting,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1879@suspicious-domain.com
2024-05-27 14:20:06.603301632,Click here to claim your prize,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1880@suspicious-domain.com
2024-05-29 10:10:51.925962944,Confirm your identity immediately,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1881@suspicious-domain.com
2024-05-31 06:01:37.248624320,Reset your password now,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1882@suspicious-domain.com
2024-06-02 01:52:22.571285632,Click here to claim your prize,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1883@suspicious-domain.com
2024-06-03 21:43:07.893946944,Your account has been compromised,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1884@suspicious-domain.com
2024-06-05 17:33:53.216608256,Unusual activity detected,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1885@suspicious-domain.com
2024-06-07 13:24:38.539269632,Confirm your identity immediately,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1886@suspicious-domain.com
2024-06-09 09:15:23.861930944,Action required: Update payment information,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1887@suspicious-domain.com
2024-06-11 05:06:09.184592256,Click here to claim your prize,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1888@suspicious-domain.com
2024-06-13 00:56:54.507253632,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1889@suspicious-domain.com
2024-06-14 20:47:39.829914944,Your account has been compromised,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1890@suspicious-domain.com
2024-06-16 16:38:25.152576256,Your package is waiting,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1891@suspicious-domain.com
2024-06-18 12:29:10.475237632,Action required: Update payment information,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1892@suspicious-domain.com
2024-06-20 08:19:55.797898944,Click here to claim your prize,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1893@suspicious-domain.com
2024-06-22 04:10:41.120560256,Unusual activity detected,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1894@suspicious-domain.com
2024-06-24 00:01:26.443221568,Action required: Update payment information,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1895@suspicious-domain.com
2024-06-25 19:52:11.765882944,Your account has been compromised,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1896@suspicious-domain.com
2024-06-27 15:42:57.088544256,Action required: Update payment information,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1897@suspicious-domain.com
2024-06-29 11:33:42.411205568,Important security alert,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1898@suspicious-domain.com
2024-07-01 07:24:27.733866944,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1899@suspicious-domain.com
2024-07-03 03:15:13.056528256,Your package is waiting,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1900@suspicious-domain.com
2024-07-04 23:05:58.379189568,Your account has been compromised,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1901@suspicious-domain.com
2024-07-06 18:56:43.701850880,Action required: Update payment information,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1902@suspicious-domain.com
2024-07-08 14:47:29.024512256,Congratulations! You've won,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1903@suspicious-domain.com
2024-07-10 10:38:14.347173568,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1904@suspicious-domain.com
2024-07-12 06:28:59.669834880,Action required: Update payment information,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1905@suspicious-domain.com
2024-07-14 02:19:44.992496256,Unusual activity detected,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1906@suspicious-domain.com
2024-07-15 22:10:30.315157568,Important security alert,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1907@suspicious-domain.com
2024-07-17 18:01:15.637818880,Confirm your identity immediately,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1908@suspicious-domain.com
2024-07-19 13:52:00.960480192,Important security alert,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1909@suspicious-domain.com
2024-07-21 09:42:46.283141568,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1910@suspicious-domain.com
2024-07-23 05:33:31.605802880,Your package is waiting,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1911@suspicious-domain.com
2024-07-25 01:24:16.928464192,Confirm your identity immediately,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1912@suspicious-domain.com
2024-07-26 21:15:02.251125568,Your account has been compromised,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1913@suspicious-domain.com
2024-07-28 17:05:47.573786880,Important security alert,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1914@suspicious-domain.com
2024-07-30 12:56:32.896448192,Action required: Update payment information,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1915@suspicious-domain.com
2024-08-01 08:47:18.219109568,Important security alert,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1916@suspicious-domain.com
2024-08-03 04:38:03.541770880,Confirm your identity immediately,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1917@suspicious-domain.com
2024-08-05 00:28:48.864432192,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1918@suspicious-domain.com
2024-08-06 20:19:34.187093504,Click here to claim your prize,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1919@suspicious-domain.com
2024-08-08 16:10:19.509754880,Important security alert,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1920@suspicious-domain.com
2024-08-10 12:01:04.832416192,Your account has been compromised,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1921@suspicious-domain.com
2024-08-12 07:51:50.155077504,Your account has been compromised,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1922@suspicious-domain.com
2024-08-14 03:42:35.477738880,Urgent: Verify your account,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1923@suspicious-domain.com
2024-08-15 23:33:20.800400192,Important security alert,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1924@suspicious-domain.com
2024-08-17 19:24:06.123061504,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1925@suspicious-domain.com
2024-08-19 15:14:51.445722816,Unusual activity detected,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1926@suspicious-domain.com
